implead	period		Acts 19 KJV confirmed legal term
impose	suspect		Heb 9, Latinate, later currency uncertain
impoverish	period		Judg 6, attested Latinate verb
impoverished	period		past participle form
imprisonments	period		2 Cor 6, plural of common noun
incensed	period		Isa 41, attested past participle
inclineth	period		-eth form, Prov 2
inclosings	suspect		Exod 28, unusual plural, rare
incontinency	suspect		1 Cor 7, Latinate abstract, rare
incontinent	suspect		2 Tim 3, Latinate, later currency uncertain
inditing	period		Ps 45 KJV confirmed
industrious	suspect		1 Kings 11, Latinate, later currency uncertain
infamous	suspect		Ezek 22, Latinate, later currency uncertain
infidel	period		2 Cor 6/1 Tim 5, attested ME/EModE
infirmity	period		common, attested
inflammation	suspect		Deut 28, Latinate medical term, later currency uncertain
inflicted	period		2 Cor 2, common past participle
infolding	suspect		Ezek 1, rare gerund form
ingathering	period		Exod 23 compound
inhabitest	suspect		rare 2nd-person -est form
inhabiting	period		Ps 22, common gerund
inheritances	period		plural of common noun
ink	period		2 Cor 3/2 John, common, attested ME enke
inkhorn	period		Ezek 9 KJV confirmed compound
innermost	period		1 Kings 20, compound superlative
inscription	suspect		Acts 17, Latinate, later currency uncertain
instructor	suspect		Gen 4/Rom 2, Latinate, later currency uncertain
instructors	suspect		1 Cor 4, plural
intercessor	suspect		Isa 59, Latinate, later currency uncertain
intermeddle	period		Prov 14, attested ME entremedlen
intermeddleth	period		-eth form, Prov 18
intreaties	suspect		1 Tim 5, unusual plural of intreaty
intreaty	suspect	entreaty	2 Cor 8, rare noun, possible corruption
invaded	period		1 Sam 30, common past tense
invasion	period		1 Sam 30, attested Latinate loan
inventions	period		Ps 99/106, attested Latinate loan
inventors	period		Rom 1, attested agent noun
irons	period		Ps 105, plural of common noun
islands	period		common, attested
jacinth	period		Rev 21, gemstone name, attested
jailor	period		Acts 16 KJV confirmed
jangling	period		1 Tim 1, attested ME janglen
jasper	period		common gemstone, attested
javelin	period		Num 25/1 Sam 18 confirmed
jawbone	period		Judg 15 compound
jaws	period		common, attested
jealousies	suspect		unusual plural, rare
jealousy	period		common abstract, well attested
jeoparded	suspect		Judg 5, rare past participle
jeopardy	period		common, attested ME jupartie
jesting	period		Eph 5, gerund, common
joined	period		very common past tense
joining	period		common gerund
joinings	suspect		1 Chr 22, rare plural gerund
joint-heirs	period		Rom 8 KJV confirmed compound
joints	period		common, attested
journeyed	period		common past tense
journeying	period		common gerund
journeyings	suspect		2 Cor 11, rare plural gerund
journeys	period		common plural
joyfully	period		common adverb
joyfulness	period		Col 1, -ness abstract
joying	suspect		Col 2, rare gerund form
joyous	period		Heb 12, common adjective
jubile	period		KJV Lev 25 confirmed spelling of jubilee
judgest	period		Rom 2/14, common -est form
judgments	period		very common
jumping	period		Nah 3, common gerund
juniper	period		1 Kings 19/Job 30, attested
jurisdiction	suspect		Luke 23, Latinate legal term, later currency uncertain
justifier	suspect		Rom 3, rare agent noun
justifieth	period		common -eth form of justify
justifying	period		common gerund
justle	period		Nah 2 KJV confirmed
justly	period		Mic 6, common adverb
kerchiefs	period		Ezek 13 compound
keys	period		common, attested
kick	period		Acts 9 KJV confirmed
kidneys	period		common anatomical term, attested
kinsfolk	period		Luke 2, common compound
kinsfolks	suspect		Job 19, unusual plural of kinsfolk
kinsman's	period		possessive
kinswomen	suspect		unusual plural, rare
kneadingtroughs	period		Exod 8/12 KJV confirmed compound
knives	period		common plural
lad's	period		possessive
lads	period		1 Sam 20/2 Kings 19, common plural
laidst	suspect		rare 2nd-person past form
lancets	period		1 Kings 18 KJV confirmed
landmark	period		Deut 19, attested compound
landmarks	period		plural
languish	period		common verb, attested
languished	period		past tense, common
languisheth	period		common -eth form
languishing	period		common gerund
largeness	period		1 Kings 4, -ness abstract
lasciviousness	period		Mark 7/Gal 5, common Latinate abstract
lattice	period		Judg 5/Song 2, attested
laver	period		common, Exod 30
lavers	period		plural
lavish	suspect		Hos 2, later currency uncertain in this sense
lawgiver	period		common compound, Gen 49
lawless	period		1 Tim 1, common compound
leanfleshed	period		Gen 41 KJV confirmed compound
leanness	period		Ps 106/Isa 10, -ness abstract
leathern	period		2 Kings 1/Matt 3, attested adjective
leaved	suspect	folding	1 Kings 6, unusual adjective form
leavened	period		common past participle
leaveneth	period		common -eth form
leeks	period		Num 11, common plural
lefthanded	period		Judg 3/20 KJV confirmed compound
leisure	period		Mark 6, attested ME leiser
leviathan	period		common, attested transliteration
lewdly	suspect		Ezek 22, rare adverb form
lewdness	period		common abstract, attested
lieutenants	period		Ezra 8/Esth 3, attested Anglo-French loan
lightness	period		Jer 3, -ness abstract, common
lign	period		Num 24 KJV confirmed, lign aloes
ligure	period		Exod 28/39 KJV confirmed
likeminded	period		Rom 15/Phil 2 KJV confirmed compound
limit	suspect		Ps 78, Latinate, later currency uncertain
limiteth	suspect		Heb 4, rare -eth form
lingered	period		Gen 19/2 Pet 2, common past tense
lingereth	suspect		2 Pet 2, rare -eth form
lintels	period		Exod 12, attested compound
lioness	suspect		Ezek 19, unusual feminine form, rare
lionesses	suspect		Nah 2, unusual plural, rare
lionlike	period		2 Sam 23/1 Chr 11 KJV confirmed compound
loaden	period		Isa 46 KJV confirmed, variant of laden
loadeth	period		Ps 68 KJV confirmed
loatheth	period		Num 21/Job 33, common -eth form
loaves	period		very common plural
lock	period		Judg 16, common noun
lodgest	suspect		rare 2nd-person -est form of lodge
