untempered	period	-	un- + "tempered"
unthankful	period	-	un- + "thankful"
untoward	period	-	attested EModE compound "un-" + "toward"
unwalled	period	-	un- + "walled"
unwashen	period	-	un- + archaic strong past participle "washen"
unweighed	period	-	un- + "weighed"
unworthily	period	-	un- + "worthily"
upbraid	period	-	ordinary attested EModE verb
upbraided	period	-	-ed past tense of "upbraid"
upbraideth	period	-	-eth inflection of "upbraid"
upholden	period	-	archaic strong past participle -en on attested verb "uphold" (cf. ME strong participles)
upholdest	period	-	-est inflection of "uphold"
upholdeth	period	-	-eth inflection of "uphold"
upholding	period	-	-ing of "uphold"
uppermost	period	-	"up" + productive superlative -ermost (cf. "nethermost")
uprightly	period	-	"upright" + -ly
uprightness	period	-	"upright" + -ness
upside	period	-	transparent compound "up" + "side"
urged	period	-	-ed past tense of attested verb "urge"
usest	period	-	-est inflection of "use"
usurp	period	-	ordinary attested Latinate EModE verb
usury	period	-	ordinary attested EModE noun
utterance	period	-	ordinary attested EModE noun
uttereth	period	-	-eth inflection of "utter"
uttering	period	-	-ing of "utter"
uttermost	period	-	"utter" + productive superlative -ermost, same pattern as "uppermost"
vails	suspect	veils	spelling could be "veils" (ai/ei EModE variance) or the obscure obsolete noun "vails" (perquisites); ambiguous without independent attestation
vainglory	period	-	transparent compound "vain" + "glory"
vainly	period	-	"vain" + -ly
valiantest	period	-	superlative -est on adjective "valiant", productive though unusual for a polysyllabic adjective (cf. EModE "honestest")
variableness	period	-	"variable" + -ness
vaunteth	period	-	-eth inflection on attested verb "vaunt"
venomous	period	-	ordinary attested EModE adjective
verity	period	-	ordinary attested Latinate EModE noun
vestry	period	-	ordinary attested EModE noun
vial	period	-	ordinary attested EModE noun
victual	period	-	ordinary attested EModE noun/verb
victuals	period	-	plural of "victual"
viler	period	-	comparative -er on attested adjective "vile"
villany	period	-	EModE spelling variant of "villainy"
vinedressers	period	-	transparent compound "vine" + "dresser(s)" (agentive -er on attested verb "dress")
violated	period	-	-ed past tense of attested Latinate verb "violate"
viper's	period	-	productive -'s possessive on attested noun "viper"
virgin's	period	-	productive -'s possessive on "virgin"
virginity	period	-	ordinary attested Latinate EModE noun
virtuous	period	-	ordinary attested EModE adjective
virtuously	period	-	"virtuous" + -ly
visiteth	period	-	-eth inflection of attested verb "visit"
voluntarily	period	-	ordinary attested EModE adverb
vomited	period	-	-ed past tense of attested verb "vomit"
vomiteth	period	-	-eth inflection of "vomit"
vows	period	-	ordinary plural of attested noun "vow"
vulture's	period	-	productive -'s possessive on attested noun "vulture"
wagons	period	-	ordinary plural of attested noun "wagon" (var. "waggon")
wail	period	-	ordinary attested EModE verb
wakeneth	period	-	-eth inflection of attested verb "waken"
wanderers	period	-	agentive -er(s) on attested verb "wander"
wanderest	period	-	-est inflection of "wander"
wandereth	period	-	-eth inflection of "wander"
wanderings	period	-	-ing + s of "wander"
washest	period	-	-est inflection of attested verb "wash"
wasteness	period	-	"waste" + -ness, productive though uncommon
wastes	period	-	plural/verb form of attested noun/verb "waste"
warriors	period	-	ordinary attested EModE noun (war + agentive -or, well-established)
watcher	period	-	agentive -er on attested verb "watch"
watchers	period	-	plural of "watcher"
watchman's	period	-	possessive of transparent compound "watchman"
watchtower	period	-	transparent compound "watch" + "tower"
watercourse	period	-	transparent compound "water" + "course"
waterflood	period	-	transparent compound "water" + "flood"
waterspouts	period	-	transparent compound "water" + "spout(s)"
watersprings	period	-	transparent compound "water" + "spring(s)"
waved	period	-	-ed past tense of attested verb "wave"
wavereth	period	-	-eth inflection of attested verb "waver"
wavering	period	-	-ing of "waver"
waymarks	period	-	transparent compound "way" + "mark(s)"
wearieth	period	-	-eth inflection of attested verb "weary"
weariness	period	-	"weary" + -ness
wearisome	period	-	"weary" + productive -some suffix
weaver	period	-	agentive -er on attested verb "weave"
weaver's	period	-	possessive of "weaver"
weavest	period	-	-est inflection of "weave"
webs	period	-	ordinary plural of "web"
weeds	period	-	ordinary plural of "weed"
weighty	period	-	"weigh" + adjectival -y suffix
well's	period	-	productive -'s possessive on "well"
wellbeloved	period	-	transparent compound "well" + "beloved"
wellfavoured	period	-	transparent compound "well" + "favoured"
wellpleasing	period	-	transparent compound "well" + "pleasing"
wellspring	period	-	transparent compound "well" + "spring"
whereinsoever	period	-	"where" + "in" + productive -soever compounding (cf. "whatsoever", "whosoever")
whirlwind	period	-	transparent compound "whirl" + "wind"
whirlwinds	period	-	plural of "whirlwind"
whisperer	period	-	agentive -er on attested verb "whisper"
whithersoever	period	-	"whither" + productive -soever
whore's	period	-	productive -'s possessive on "whore"
whoredoms	period	-	"whore" + productive -dom suffix, plural
wideness	period	-	"wide" + -ness
widow's	period	-	productive -'s possessive on "widow"
widowhood	period	-	"widow" + productive -hood suffix
widows	period	-	ordinary plural of "widow"
wilily	period	-	"wily" + -ly with epenthetic -i- (cf. "holily")
willows	period	-	ordinary plural of attested noun "willow"
windows	period	-	ordinary plural of attested noun "window"
windy	period	-	"wind" + adjectival -y suffix
winebibber	period	-	transparent compound "wine" + "bibber" (agentive -er on archaic verb "bib", to drink)
winebibbers	period	-	plural of "winebibber"
winefat	period	-	transparent compound "wine" + "fat" (archaic sense of "fat" = vat, attested)
winepress	period	-	transparent compound "wine" + "press"
winnowed	period	-	-ed past tense of attested verb "winnow"
winnoweth	period	-	-eth inflection of "winnow"
wintered	period	-	-ed past tense of verbal use of "winter"
winterhouse	period	-	transparent compound "winter" + "house"
wiping	period	-	-ing of attested verb "wipe"
wires	period	-	ordinary plural of attested noun "wire"
withdrawn	period	-	"with" + "drawn", standard past participle of "withdraw"
withs	period	-	plural of attested noun "with/withe" (a flexible willow band, cf. Middle English "withe")
wittingly	period	-	"witting" (knowing) + -ly, attested EModE adverb formation
wizard	period	-	ordinary attested EModE noun
wizards	period	-	plural of "wizard"
woeful	period	-	"woe" + -ful
womankind	period	-	transparent compound "woman" + "kind"
wombs	period	-	ordinary plural of "womb"
women's	period	-	productive -'s possessive plural of "women"
womenservants	period	-	transparent compound "women" + "servants"
woof	period	-	ordinary attested EModE weaving term
word's	period	-	productive -'s possessive on "word"
work's	period	-	productive -'s possessive on "work"
workfellow	period	-	transparent compound "work" + "fellow"
workman	period	-	transparent compound "work" + "man"
workmen's	period	-	possessive plural of "workmen"
world's	period	-	productive -'s possessive on "world"
woundedst	period	-	-edst 2nd-person past inflection ("thou woundedst"), standard EModE thou-form
wove	period	-	standard past tense of attested verb "weave"
woven	period	-	standard past participle of "weave"
wraths	suspect	furies	plural of the ordinarily uncountable abstract noun "wrath" is an unusual pluralization not clearly grounded independently
wreathed	period	-	-ed past tense of attested verb "wreathe"
wreathen	period	-	archaic strong past participle -en on "wreathe", cf. ME strong participle pattern
wreaths	period	-	ordinary plural of "wreath"
wronged	period	-	-ed past tense of attested verb "wrong"
wrongeth	period	-	-eth inflection of "wrong"
year's	period	-	productive -'s possessive on "year"
yearned	period	-	-ed past tense of attested verb "yearn"
yieldeth	period	-	-eth inflection of attested verb "yield"
yielding	period	-	-ing of "yield"
you-ward	period	-	"you" + productive -ward suffix (cf. "toward", "homeward")
zealously	period	-	"zealous" + -ly
