consorted	period		Acts 17:4, ordinary past tense
conspiracy	period		2 Sam 15:12, ordinary noun
conspirators	period		2 Kings, ordinary noun
constellations	period		Isa 13:10, ME attested astrological term
constrain	period		Luke 14:23, ordinary verb
consultation	period		Mark 15:1, ordinary noun
consulter	period		Deut 18:11, ordinary agent noun
consulteth	period		regular -eth verb
contemn	period		Ezek 21:10, attested 15th c English
contending	period		ordinary gerund
contentment	period		1 Tim 6:6, ordinary noun
contradicting	period		Acts 13:45, ordinary gerund
controversies	period		ordinary plural
conversant	period		Josh 8:35, ME attested
conversion	period		Acts 15:3, ordinary theological noun
converteth	period		regular -eth verb
convicted	period		John 8:9, ordinary past participle
convince	period		Titus 1:9, ordinary verb, 1611 sense = refute
convinced	period		ordinary past participle
convinceth	period		regular -eth verb
convocation	period		very common Levitical term
convocations	period		ordinary plural
cooks	period		1 Sam 8:13, ordinary noun
coping	period		1 Kings 7:9, architectural term, attested
corrupters	period		Isa 1:4, ordinary agent noun
corruptly	period		Neh 1:7, ordinary adverb
costliness	period		Rev 18:19, ordinary abstract noun
cottages	period		Zeph 2:6, ordinary noun
couchingplace	period		Ezek 25:5, transparent compound
coulter	period		1 Sam 13:20, ME "cultre" plow part, attested
coulters	period		ordinary plural
counsellors	period		very common EModE word
countervail	period		Esth 7:4, ordinary verb
countrymen	period		2 Cor 11:26, ordinary compound
couplings	period		Exod 26:4, ordinary noun
courageous	period		2 Chron 32:7, ordinary adjective
covenantbreakers	period		Rom 1:31, transparent compound
covenanted	period		2 Chron 7:18, ordinary past tense
coveredst	period		regular -edst verb
coverest	period		regular -est verb
coverings	period		ordinary plural
covert	period		2 Kings 16:18, ordinary noun
coveted	period		ordinary past tense
coveteth	period		regular -eth verb
cow's	period		Ezek 4:15, regular genitive
crackling	period		Eccl 7:6, ordinary gerund
cracknels	period		1 Kings 14:3, ME attested cake-name
craftiness	period		Luke 20:23, ordinary abstract noun
craftsmen	period		ordinary noun
crag	period		ordinary noun, ME "cragge" attested
crashing	period		Zeph 1:10, ordinary gerund
craved	period		Mark 15:43, ordinary past tense
craveth	period		regular -eth verb
creditor	period		Isa 50:1, attested legal term 15th c
creditors	period		ordinary plural
crimson	period		2 Chron 2:7, ME "cremesin" attested
crookbackt	period		Lev 21:20, EModE spelling of crookbacked
cropped	period		Ezek 17:4, ordinary past tense
crossway	period		Obad 1:14, transparent compound
crouch	period		1 Sam 2:36, ordinary verb, distinct from couch
cruelty	period		very common EModE word
crumbs	period		ordinary noun
crush	period		ordinary verb
crushed	period		ordinary past tense
cuckow	period		Lev 11:16, EModE spelling of cuckoo
cumbered	period		Luke 10:40, ordinary past tense
cumbereth	period		regular -eth verb
cumbrance	period		Deut 1:12, ordinary abstract noun
cupbearers	period		2 Chron 9:4, ordinary compound
curdled	period		Job 10:10, ordinary past tense
cypress	period		Isa 44:14, attested loanword
dainties	period		Gen 49:20, ordinary noun
damsel's	period		regular genitive
dandled	period		Isa 66:12, ME "dandelen" attested
darkish	period		Lev 13:39, transparent adjective
darkly	period		1 Cor 13:12, ordinary adverb
daub	period		Ezek 13:10, ME "daube" attested
daughter's	period		regular genitive
daysman	period		Job 9:33, ME attested compound, arbiter
dayspring	period		Luke 1:78, transparent compound
daytime	period		ordinary compound
deadness	period		Rom 4:19, ordinary abstract noun
dealers	period		Isa 24:16, ordinary agent noun
debase	period		Isa 57:9, ordinary verb
debates	period		Rom 1:29, ordinary noun, strife sense
debtors	period		ordinary noun
deceitfulness	period		ordinary abstract noun
deceits	period		ordinary plural
deceivableness	suspect	deceit	rare abstract, unattested locally, unusual form
deceiver	period		ordinary agent noun
deceivers	period		ordinary plural
deceiveth	period		regular -eth verb
deceiving	period		ordinary gerund
deceivings	period		2 Pet 2:13, ordinary plural gerund
decently	period		1 Cor 14:40, ordinary adverb
decision	period		Joel 3:14, attested 16th c legal/theological term
deck	period		Job 40:10, ordinary verb, to adorn
deeply	period		ordinary adverb
deepness	period		Matt 13:5, ordinary abstract noun
deeps	period		Ps 106:9, ordinary plural
defaming	period		Jer 20:10, ordinary gerund
defendest	period		regular -est verb
defiledst	period		regular -edst verb
defraud	period		1 Cor 6:8, ordinary verb
defy	period		Num 23:7, ordinary verb
delayeth	period		Matt 24:48, regular -eth verb
delicateness	period		Deut 28:56, ordinary abstract noun
delightest	period		regular -est verb
delightsome	period		Mal 3:12, ordinary compound
deliverances	period		ordinary plural
deliverer	period		ordinary agent noun
deliverest	period		regular -est verb
demonstration	period		1 Cor 2:4, attested 16th c rhetoric term
derided	period		Luke 16:14, ordinary past tense
descent	period		Josh 7:5, ordinary noun
descry	period		Judg 1:23, ME "descrien" attested
despaired	period		2 Cor 1:8, ordinary past tense
despising	period		ordinary gerund
despiteful	period		Ezek 25:15, transparent compound
detain	period		Judg 13:15, ordinary verb
detained	period		1 Sam 21:7, ordinary past participle
devices	period		very common EModE word
devilish	period		James 3:15, transparent compound
devised	period		ordinary past tense
deviseth	period		regular -eth verb
devotions	period		Acts 17:23, ordinary noun
devourer	period		Mal 3:11, ordinary agent noun
devourest	period		regular -est verb
devouring	period		ordinary gerund
diadem	period		Isa 62:3, attested loanword
dignities	period		Jude 1:8, attested Latinate loan
dimness	period		Isa 8:22, ordinary abstract noun
disannul	period		Job 40:8, attested 15th c legal term
disannulled	period		ordinary past participle
disannulleth	period		regular -eth verb
disannulling	period		ordinary gerund
disappointed	period		Job 5:12, ordinary past participle
disappointeth	period		regular -eth verb
discern	period		very common EModE word
discovering	period		2 Sam 22:16, ordinary gerund
disinherit	period		Num 14:12, ordinary verb
dismayed	period		very common EModE word
dismaying	period		Jer 1:17, ordinary gerund
disorderly	period		2 Thess 3:6, ordinary adverb
dispatch	period		2 Chron 35:13, ordinary verb
dispersions	suspect	dispersed	John 7:35, rare abstract plural, unusual form
disposing	period		Prov 16:33, ordinary gerund
dispossess	period		Num 33:53, ordinary verb
dispossessed	period		ordinary past participle
disputings	period		2 Cor 12:20, ordinary plural gerund
disquietness	period		Ps 42:5, transparent compound
dissolvest	period		regular -est verb
dissolving	period		Dan 5:16, ordinary gerund
distracted	period		Ps 88:15, ordinary past participle
distraction	period		1 Cor 7:35, attested 16th c term
divider	period		Luke 12:14, ordinary agent noun
divideth	period		regular -eth verb
divinations	period		Ezek 12:24, ordinary plural
diviners	period		1 Sam 6:2, ordinary agent noun
divineth	period		Gen 44:5, regular -eth verb
divorcement	period		Deut 24:1, ordinary noun
doorkeeper	period		Ps 84:10, transparent compound
doorkeepers	period		ordinary plural
doors	period		very common EModE word
doubletongued	period		1 Tim 3:8, transparent compound
doubts	period		Dan 5:12, ordinary noun
dove's	period		regular genitive
downsitting	period		Ps 139:2, transparent compound
dragging	period		John 21:8, ordinary gerund
driedst	period		regular -edst verb
driver	period		Job 39:7, ordinary agent noun
driveth	period		regular -eth verb
driving	period		ordinary gerund
dromedary	period		1 Kings 4:28, attested loanword
dropsy	period		Luke 14:2, ME "dropesie" attested
dross	period		Isa 1:22, ordinary noun
drove	period		Gen 32:19, ordinary noun, herd sense
drowsiness	period		Prov 23:21, ordinary abstract noun
dryshod	period		Isa 11:15, transparent compound
dues	period		Rom 13:7, ordinary noun
dwellingplace	period		1 Kings 8:30, transparent compound
dwellingplaces	period		ordinary plural
earring	period		Gen 35:4, ordinary noun
earrings	period		ordinary plural
eaters	period		2 Sam 17:29, ordinary agent noun
ebony	period		Ezek 27:15, attested loanword
