pygarg	suspect	wild goat	Rare Greek/Latin zoological loan (pygargus) via Vulgate; no confirmed independent pre-1611 English corpus hit found.
quails	period		ME "quaille" (Chaucer).
quarries	period		ME "quarrere/quarry".
questioning	period		question+ing; question attested ME.
quicksands	period		compound quick(=living)+sand, both ME words, EME imagery (Acts 27).
quieteth	period		quiet+eth, productive.
quietness	period		quiet+ness; attested ME Chaucer "quiete".
quivered	period		quiver+ed; quiver(shake) attested ME "quaveren/quiveren".
rags	period		ME "ragges" (Chaucer, Piers Plowman).
rail	period		"rail"(scold) attested ME/EME, common by 1500s.
railer	period		rail+er, productive.
rainy	period		rain+y, productive; attested ME.
raiser	period		raise+er; raise attested ME (Norse loan).
ram's	period		ME "ram" + possessive.
ranks	period		ME "renk/rank".
rattleth	period		rattle+eth; rattle attested ME.
rattling	period		rattle+ing, productive.
ravin	period		ME "raueyn" (Wycliffe), rapine/plunder.
ravished	period		ravish+ed; ravish attested ME Chaucer "rauisshen".
razor	period		ME "rasour" (Chaucer).
reaper	period		reap+er; reap attested ME "repen".
receivedst	period		receive+edst, productive.
reckoneth	period		reckon+eth; reckon attested ME "rekenen".
recommended	period		Latinate "recommend" attested EME (1400s).
recompences	period		EME spelling variant of "recompense".
recovering	period		recover+ing; recover attested ME.
redeem	period		ME "redeme" (Wycliffe).
refiner	period		refine+er; refine attested EME metallurgy term.
refiner's	period		same + possessive.
refrain	period		ME "refreinen" (Chaucer).
refusedst	period		refuse+edst, productive.
reins	period		ME "reines" (kidneys, Wycliffe).
rejecteth	period		Latinate "reject" attested EME (1400s) +eth.
rejoicest	period		rejoice+est; rejoice attested ME "reioisen".
rejoiceth	period		rejoice+eth, productive.
relieve	period		ME "releven" (Chaucer, Wycliffe).
relieved	period		relieve+ed, productive.
relieveth	period		relieve+eth, productive.
rememberest	period		remember+est, productive.
remembereth	period		remember+eth, productive.
remembrances	period		ME "remembraunce" (Chaucer) + plural.
removeth	period		remove+eth; remove attested ME.
renderest	period		render+est; render attested ME/EME (Fr. loan).
rendereth	period		render+eth, productive.
renewest	period		renew+est; renew attested ME "renewen".
renounced	period		renounce+ed; renounce attested ME Chaucer.
rentest	period		rend+est; rend attested ME "renden".
repayeth	period		repay+eth; repay attested EME (1400s).
repliest	period		reply+est; reply attested ME/EME.
reproached	period		reproach+ed; reproach attested ME Chaucer.
reproachest	period		reproach+est, productive.
reproacheth	period		reproach+eth, productive.
reproachfully	period		reproach+ful+ly, productive.
reproofs	period		ME "repref/reprove" noun + plural.
reproveth	period		reprove+eth; reprove attested ME "reproven".
requested	period		request+ed; request attested ME Chaucer.
requiting	period		requite+ing; requite attested ME "quiten"+re-.
rereward	period		ME "rerewarde" (Chaucer, Malory).
resemblance	period		ME "resemblaunce" (Chaucer).
resembled	period		resemble+ed, productive.
reserveth	period		reserve+eth; reserve attested ME/EME.
respected	period		Latinate "respect" attested EME (1400s).
respecter	period		respect+er, productive.
respecteth	period		respect+eth, productive.
restingplace	period		compound rest+ing+place, transparent EME formation.
restrain	period		ME "restreinen" (Chaucer).
restraint	period		restrain+t noun, attested EME legal term.
revealer	period		reveal+er; reveal attested ME "revelen".
revealeth	period		reveal+eth, productive.
revelations	period		ME "revelacioun" (Wycliffe) + plural.
revellings	period		revel+ling+s; revel attested ME Chaucer.
revenged	period		revenge+ed; revenge attested ME/EME (Fr. loan).
revenger	period		revenge+er, productive.
revengers	period		same + plural.
revenges	period		revenge+s noun.
revengeth	period		revenge+eth, productive.
revenging	period		revenge+ing, productive.
revenues	period		ME "revenue" (Chaucer, Fr. loan).
revile	period		ME "revilen" (Chaucer, Wycliffe).
reviled	period		revile+ed, productive.
revilers	period		revile+er+s, productive.
revilings	period		revile+ing+s, productive.
revolt	period		attested EME (Fr./It. loan, English by 1549), well before 1611.
revolters	period		revolt+er+s, productive from same 1549 loan.
revolting	period		revolt+ing, productive.
ribs	period		ME "ribbes" (Wycliffe, Genesis).
ridges	period		ME "rigge" (Chaucer, back/ridge sense).
righteousnesses	period		double plural, productive from ME "rightwisnesse".
ringleader	period		compound attested EME (~1520s, originally dance-troupe sense), pre-1611.
ringstraked	suspect	ring-streaked	Unusual compound apparently coined for one flock-breeding passage; no independent attestation of this specific form found outside that context.
rioting	period		riot+ing; riot attested ME Chaucer.
ripening	period		ripen+ing; ripe attested ME "ripen" verb.
ripped	period		rip+ped; rip attested ME/EME (Scand. loan).
river's	period		ME "rivere" (Chaucer) + possessive.
roasteth	period		roast+eth; roast attested ME Chaucer "rosten".
roebuck	period		compound of two ME words "roo"(roe)+"buk".
roebucks	period		same + plural.
roofs	period		ME "rofes", OE/ME word + plural.
rooms	period		ME "roum/roome" (Chaucer).
rottenness	period		rotten+ness; rotten attested ME "roten".
rovers	period		rove+er+s; rove attested EME (Scand. origin, 1400s-1500s).
rows	period		ME "rewe/row" (Chaucer).
rubbish	period		ME "robous", attested EME 1400s.
ruddy	period		ME "rudi" (Chaucer).
ruined	period		ruin+ed; ruin attested ME (Fr. loan, Wycliffe "ruyne").
ruins	period		ruin+s, productive.
ruler's	period		ME "ruler" + possessive, productive agent noun.
rushing	period		rush+ing; rush attested ME "ruschen".
sabachthani	period		Aramaic transliteration (Matt 27:46); proper-term transliteration, not subject to English word-formation critique.
sack's	period		ME "sak" (Wycliffe) + possessive.
sackbut	period		instrument name, Fr. loan "saqueboute", attested EME musical term 1500s.
sackclothes	period		compound "sakcloth" (Wycliffe) + plural.
sacrificedst	period		sacrifice+edst, productive.
saddled	period		saddle+ed; saddle attested ME "sadelen".
sadness	period		sad+ness; attested ME Chaucer "sadnesse".
saidst	period		say+edst, fully productive and extremely common EME form.
sailing	period		sail+ing, productive; sail attested ME.
saltness	period		salt+ness, productive EME formation.
saltpits	period		compound salt+pit, transparent EME formation.
sapphire	period		ME "safir/saphir" (Chaucer).
sapphires	period		same + plural.
sardonyx	period		Latin/Greek gemstone term, attested EME lapidary vocabulary from Vulgate tradition.
satiated	period		Latinate "satiate" attested EME 1500s.
satisfiest	period		satisfy+est; satisfy attested ME/EME (Fr. loan).
savest	period		save+est; save attested ME "saven".
saviours	period		ME "sauyour" (Wycliffe) + plural.
savourest	period		savour+est; savour attested ME Chaucer.
savours	period		savour+s, productive.
savoury	period		savour+y; attested ME "savory" (Chaucer).
sawn	period		saw+n irregular past participle, productive; saw attested ME.
saws	period		ME "sawe" (tool) + plural.
scabbard	period		ME "scauberk/scabard" (Chaucer-era).
scabbed	period		scab+bed; scab attested ME "scabbe".
scaleth	period		scale(climb)+eth, productive; attested ME/EME.
scall	period		ME "scalle" (scabby disease), attested EME dermatology term.
scalp	period		ME "scalp", attested loosely from Chaucer's era.
scapegoat	period		coined compound "scape"(escape)+"goat" by Tyndale for Lev 16:8; independently attested EME translation.
scarceness	period		scarce+ness; scarce attested ME (Fr. loan).
scarest	period		scare+est; scare attested ME (Norse loan).
scent	period		ME "sent" (Chaucer-era word, later spelling).
sceptres	period		ME "ceptre/sceptre" (Chaucer).
schism	period		ME "scisme" (Wycliffe, Fr./Lat. loan).
schoolmaster	period		compound "scolemaister" (Chaucer).
scoff	period		attested ME/EME by 1400s (Scand. origin "scoffen").
scoffers	period		scoff+er+s, productive.
scorch	period		ME "scorchen" (Chaucer).
scorched	period		scorch+ed, productive.
scornest	period		scorn+est; scorn attested ME Chaucer.
scornful	period		scorn+ful, productive; attested ME.
scourging	period		scourge+ing; scourge attested ME Wycliffe "scourgen".
scrabbled	period		"scrabble"(scratch/scrape) attested EME 1530s Dutch loan "schrabbelen".
screech	period		ME "scriche" (Chaucer).
seafaring	period		compound sea+faring; "faren"(travel) OE/ME verb, transparent formation.
sealeth	period		seal+eth, productive; seal attested ME.
sealing	period		seal+ing, productive.
seals	period		ME "seel" + plural.
searchings	period		search+ing+s; search attested ME (Fr. loan).
seared	period		sear+ed; sear attested OE/ME "seren".
seated	period		seat+ed; seat attested ME (Norse loan "sete").
seatward	suspect	toward the seat	Unattested -ward compound; no independent evidence of this specific formation despite -ward being a productive OE/ME suffix elsewhere.
secondarily	period		secondary+ly; secondary attested EME Latinate.
securely	period		secure+ly; secure attested EME Latinate 1500s.
seducers	period		seduce+er+s; seduce attested ME/EME Latinate (1400s).
seduceth	period		seduce+eth, productive.
seducing	period		seduce+ing, productive.
seed's	period		OE/ME "sed" + possessive.
seedtime	period		compound seed+time, transparent OE/ME formation.
seer's	period		see+er productive agent noun "seer" + possessive, attested ME.
selfsame	period		compound self+same, attested EME 1400s-1500s.
selfwill	period		compound self+will, attested EME 1500s.
selfwilled	period		self+willed, same root.
selvedge	period		ME "selfegge"(self+edge), attested EME cloth-trade term.
senators	period		ME "senatour" (Chaucer) + plural.
sensual	period		ME "sensuel" (Wycliffe-era, Fr./Lat.).
serjeants	period		ME "sergeant/serjeant" (Chaucer).
serpent's	period		ME "serpent" (Wycliffe, Chaucer) + possessive.
servant's	period		ME "servant" (Chaucer) + possessive.
servedst	period		serve+edst, productive.
servest	period		serve+est, productive.
servile	period		ME "servile" (Chaucer, Lat. loan).
serving	period		serve+ing, productive.
servitor	period		ME "servitour" (Chaucer).
settings	period		set+ting+s; "setting"(of jewels) attested EME.
settlest	period		settle+est; settle attested ME "setlen".
seventeenth	period		seven+teen+th, fully productive OE/ME numeral formation.
severed	period		sever+ed; sever attested ME Chaucer "severen".
severity	period		ME/EME "severite" (Lat. loan, 1400s).
sewest	period		sew+est; sew attested OE/ME "sewen".
shadows	period		OE/ME "shadwe" (Chaucer) + plural.
