beckoning	period		Acts 12:17, 19:33
bedchamber	period		Exod 8:3, 2 Kings 6:12
beetle	period		Lev 11:22
beforehand	period		Mark 13:11, 1 Tim 5:24-25
begettest	period		standard -est form of "beget"
beggarly	period		Gal 4:9
behalf	period		common
behaveth	period		standard -eth form, cf. 1 Cor 13:5 "behave"
bekah	period		Exod 38:26, Hebrew weight-unit loanword
belch	period		Ps 59:7
believers	period		common, Acts 5:14
believest	period		common, John 1:50
believeth	period		extremely common
beloved's	period		regular possessive, Song 5:4
bemoaned	period		Jer 15:5
bemoaning	period		Jer 22:10
benefactors	period		Luke 22:25
benefits	period		Ps 68:19, 103:2
bereave	period		Gen 42:36
bereaved	period		Gen 43:14, Lev 26:22
bereaveth	period		Ezek 5:17 cf.
berries	period		James 3:12
bestead	period		Isa 8:21
bestir	period		2 Sam 5:24
bettered	period		Mark 5:26
billows	period		Ps 42:7, Jonah 2:3
bird's	period		regular possessive
bishoprick	period		Acts 1:20, KJV's own spelling
bittern	period		Isa 14:23, 34:11
blackness	period		Heb 12:18, Jude 13
blains	period		Exod 9:9-10
blameless	period		common, e.g. Luke 1:6
blessedness	period		Rom 4:6,9
blindness	period		common
bloodguiltiness	period		Ps 51:14
bloodthirsty	period		Prov 29:10
bloomed	period		Num 17:8
blossomed	period		Num 17:8
blotted	period		Rev 3:5, Prov 6:33
blotteth	period		Isa 43:25
blueness	period		Prov 20:30
body's	period		regular possessive
boldness	period		common, e.g. Acts 4:13
bolster	period		1 Sam 19:13, 26:7
bolted	period		2 Sam 13:18
bondmaid	period		Lev 19:20
bondmaids	period		Gen, plural form
bondservant	period		Lev 25:39
bondservice	period		1 Kings 9:21
booths	period		Gen 33:17, Lev 23:34,42-43
borrower	period		Prov 22:7, Isa 24:2
bottomless	period		common in Revelation
bottoms	period		Jonah 2:6
bountiful	period		Isa 32:5
bountifully	period		Ps 13:6, 116:7, 119:17
bountifulness	period		2 Cor 9:11
bowl	period		common, e.g. Eccl 12:6
bowls	period		common, e.g. Exod 25:33
bows	period		common
bowshot	period		Gen 21:16
boys	period		Zech 8:5, Joel 3:3
brambles	period		Luke 6:44
brandish	period		Ezek 32:10
brawlers	period		1 Tim 3:3
brawling	period		Prov 21:9, 25:24
breakings	period		Job 41:25
breastplate	period		common, e.g. Eph 6:14
breastplates	period		Rev 9:9,17
breatheth	period		regular -eth form, cf. Gen 2:7
brethren's	period		regular possessive
bribery	suspect	bribes	no confident KJV attestation; "bribes" is the standard term
brick	period		Gen 11:3, Exod 1:14
brickkiln	period		2 Sam 12:31
bricks	period		Exod 5:7-8
bridechamber	period		Matt 9:15
bridegroom	period		common
bridegroom's	period		regular possessive
bridleth	period		James 1:26, 3:2
broided	period		1 Tim 2:9, period spelling of "braided"
broidered	period		Exod 28:4, Ezek 16:10
broiled	period		Luke 24:42
brokenfooted	period		Lev 21:19
brokenhanded	period		Lev 21:19
brokenhearted	period		Ps 34:18, Isa 61:1, Luke 4:18
brooks	period		common
bruises	period		Isa 1:6
bruit	period		Jer 10:22, Nah 3:19
brutish	period		Ps 92:6, Jer 10:8
buckets	period		Num 24:7, Isa 40:15
bullock's	period		Lev 4:4, regular possessive
bulrush	period		Exod 2:3, Isa 58:5
bulwarks	period		Ps 48:13, Eccl 9:14, Isa 26:1
burdensome	period		Zech 12:3
burnished	period		Ezek 1:7
buryingplace	period		Gen 23:4,9,20
busybodies	period		1 Tim 5:13
busybody	period		1 Pet 4:15
butlership	period		Gen 40:21
buyeth	period		Prov 20:14, Matt 13:44
byways	period		Judg 5:6
cabins	period		Jer 37:16
calamities	period		Job 30:13, Ps 57:1, Prov 17:5, Obad 13
calf's	period		regular possessive
calve	period		Job 39:1
calved	period		Jer 14:5
calveth	period		Ps 29:9
camel's	period		regular possessive
camps	period		Exod 16:13, Num 10
candlestick	period		common
candlesticks	period		common
cankered	period		James 5:3
cankerworm	period		Joel 1:4, 2:25
captivity	period		extremely common
carbuncles	period		Isa 54:12
carcase	period		common, KJV spelling of "carcass"
carefulness	period		Ezek 12:18-19
carelessly	period		Judg 18:7
carpenter's	period		Mark 6:3, regular possessive
carriages	period		1 Sam 17:22, Isa 46:1, older sense "baggage"
carriest	period		standard -est form
carrieth	period		Isa 40:11, 2 Kings 5:5
carved	period		1 Kings 6:18,29, common
carving	period		Exod 31:5, 35:33
carvings	period		1 Kings 6:29
backslider	period		Prov 14:14, Reformation-era term
backsliding	period		Jer 3, common
backslidings	period		Jer 5:6, 14:7, plural form
beast's	period		regular possessive
bed's	period		regular possessive
bedstead	period		Deut 3:11
beeves	period		Lev 22:19,21, Num 31:28,30,33, plural of "beef"
befell	period		regular past tense of "befall"
belied	period		Jer 5:12
bells	period		Exod 28:33-34, Zech 14:20
biteth	period		Gen 49:17, Prov 23:32, Amos 5:19
