respecter	period		Acts 10:34, agent noun
respecteth	period		archaic -eth form
restingplace	period		Jer 50:6, period compound
restrain	period		common period verb
restraint	period		1 Sam 14:6, common period noun
revealer	period		Dan 2:47, agent noun
revealeth	period		archaic -eth form
revelations	period		common period plural
revellings	period		Gal 5:21, period gerund noun
revenged	period		common period past tense
revenger	period		Num 35:? agent noun
revengers	period		regular plural
revenges	period		regular plural
revengeth	period		archaic -eth form
revenging	period		regular gerund
revenues	period		common period noun
revile	period		common period verb
reviled	period		common period past tense
revilers	period		regular agent noun
revilings	period		regular gerund noun
revolt	period		common period noun/verb
revolters	period		Hos 9:15, agent noun
revolting	period		regular gerund
ribs	period		common period noun
ridges	period		Ps 65:10, common noun
righteousnesses	period		Isa 64:6, archaic plural abstract
ringleader	period		Acts 24:5, period compound
ringstraked	period		Gen 30:35, period compound
rioting	period		Rom 13:13, regular gerund
ripening	period		Isa 18:5, regular gerund
ripped	period		common period past tense
river's	period		common possessive
roasteth	period		archaic -eth form
roebuck	period		common period animal name
roebucks	period		regular plural
roofs	period		common period plural
rooms	period		Matt 23:6, common period noun
rottenness	period		common period abstract noun
rovers	period		common period agent noun
rows	period		1 Kings 6:? common noun
rubbish	period		Neh 4:2, common period noun
ruddy	period		1 Sam 16:12, common period adjective
ruined	period		common period past participle
ruins	period		common period plural
ruler's	period		common possessive
rushing	period		common period gerund
sabachthani	period		Matt 27:46, Aramaic transliteration
sack's	period		common possessive
sackbut	period		Dan 3:5, attested musical instrument
sackclothes	period		regular plural
sacrificedst	period		archaic -edst form
saddled	period		common period past tense
sadness	period		Neh 2:2, common abstract noun
saidst	period		archaic -edst form
sailing	period		Acts 27:? regular gerund
saltness	period		Job 39:6, period abstract noun
saltpits	period		Zeph 2:9, period compound
sapphire	period		common period gemstone name
sapphires	period		regular plural
sardonyx	period		Rev 21:20, Greek gemstone name
satiated	period		Jer 31:14, Latinate but current
satisfiest	period		archaic -est form
savest	period		archaic -est form
saviours	period		common period plural
savourest	period		Matt 16:23, archaic -est form
savours	period		regular plural noun
savoury	period		Gen 27:4, common period adjective
sawn	period		Heb 11:37, common period past participle
saws	period		2 Sam 12:31, common period plural
scabbard	period		Jer 47:6, common period noun
scabbed	period		Lev 21:20, common period adjective
scaleth	period		Prov 21:22, archaic -eth form
scall	period		Lev 13:30, attested skin-disease term
scalp	period		Ps 68:21, common period noun
scapegoat	period		Lev 16, coined by Tyndale
scarceness	period		Deut 8:9, period abstract noun
scarest	period		Job 7:14, archaic -est form
scent	period		Jer 48:11, common period noun
sceptres	period		common period plural
schism	period		1 Cor 12:25, Greek loanword attested
schoolmaster	period		Gal 3:24, period compound
scoff	period		Hab 1:10, common period verb
scoffers	period		2 Pet 3:3, regular agent noun
scorch	period		common period verb
scorched	period		common period past tense
scornest	period		Prov 9:12, archaic -est form
scornful	period		Ps 1:1, common period adjective
scourging	period		Heb 11:36, regular gerund
scrabbled	period		1 Sam 21:13, Scots/dialect verb
screech	period		Isa 34:14 screech owl, common noun
seafaring	period		1 Kings 9:27, period compound
sealeth	period		archaic -eth form
sealing	period		regular gerund
seals	period		common period plural
searchings	period		Judg 5:16, regular gerund noun
seared	period		1 Tim 4:2, common period past participle
seated	period		common period past participle
seatward	suspect	seaward	unattested form, likely error for seaward
secondarily	period		1 Cor 12:28, regular adverb
securely	period		Judg 18:7, regular adverb
seducers	period		2 Tim 3:13, regular agent noun
seduceth	period		1 John 2:26, archaic -eth form
seducing	period		1 Tim 4:1, regular gerund
seed's	period		common possessive
seedtime	period		Gen 8:22, period compound
seer's	period		common possessive
selfsame	period		common period compound
selfwill	period		Gen 49:6, period compound
selfwilled	period		Titus 1:7, period compound
selvedge	period		Ex 26:4, period weaving term
senators	period		Ps 105:22, common period noun
sensual	period		James 3:15, Latinate but current
serjeants	period		Acts 16:35, KJV spelling of sergeants
serpent's	period		common possessive
servant's	period		common possessive
servedst	period		archaic -edst form
servest	period		archaic -est form
servile	period		Lev 23:7, common period adjective
serving	period		common period gerund
servitor	period		2 Kings 4:43, archaic word for attendant
settings	period		Ex 28:17, period noun
settlest	period		archaic -est form
seventeenth	period		common ordinal
severed	period		Ezek 39:14, common period past tense
severity	period		Rom 11:22, Latinate but current
sewest	period		Job 14:17, archaic -est form
shadows	period		common period plural
