undefiled	period		common KJV adjective
undergirding	period		Acts 27:17 KJV
undersetters	period		1 Kings 7:30 KJV coinage
understandest	period		common -est form
understandeth	period		common -eth form
undressed	period		Gen 2:15 KJV
unequal	period		Ezek 18:25 KJV
unequally	period		2 Cor 6:14 KJV
unfaithfully	period		2 Chron 30:7 KJV
unfeigned	period		common KJV adjective
unfruitful	period		common KJV adjective
ungirded	period		Gen 24:32 KJV
ungodliness	period		common KJV noun
ungodly	period		common KJV adjective
unicorn	period		Num 23:22 KJV creature name
unicorns	period		plural, common KJV
unlade	period		Acts 21:3 KJV
unlawful	period		Acts 10:28 KJV
unleavened	period		very common KJV
unloose	period		Mark 1:7 KJV
unmerciful	period		Rom 1:31 KJV
unmindful	period		Deut 32:18 KJV
unmoveable	period		1 Cor 15:58 KJV
unperfect	period		Ps 139:16 KJV
unprepared	period		2 Cor 9:4 KJV
unprofitable	period		common KJV adjective
unprofitableness	period		Heb 7:18 KJV
unpunished	period		common KJV adjective
unquenchable	period		Matt 3:12 KJV
unreasonable	period		2 Thess 3:2 KJV
unrebukeable	period		1 Tim 6:14 KJV coinage
unreproveable	period		Col 1:22 KJV coinage
unrighteous	period		common KJV adjective
unrighteously	period		Lev 19:15 marginal, KJV pattern
unrighteousness	period		common KJV noun
unsatiable	period		Ezek 16:28 KJV, variant of insatiable
unsavoury	period		2 Sam 22:27 KJV
unsearchable	period		common KJV adjective
unshod	period		Jer 2:25 KJV
unskilful	period		Heb 5:13 KJV
unstopped	period		Isa 35:5 KJV
untaken	period		2 Cor 3:14 KJV
untempered	period		Ezek 13:10 KJV
unthankful	period		Luke 6:35 KJV
untoward	period		Acts 2:40 KJV
unwalled	period		Ezek 38:11 KJV
unwashen	period		Matt 15:20 KJV
unweighed	period		1 Kings 7:47 KJV
unworthily	period		1 Cor 11:27 KJV
upbraid	period		common KJV verb
upbraided	period		common
upbraideth	period		common -eth form
upholden	period		Job 4:4 KJV strong past participle
upholdest	period		Ps 51? KJV -est form
upholdeth	period		common -eth form
upholding	period		Heb 1:3 KJV
uppermost	period		common KJV adjective
uprightly	period		common KJV adverb
uprightness	period		common KJV noun
upside	period		common, "upside down"
urged	period		common KJV verb
usest	period		Rom 2:23 KJV -est form
usurp	period		1 Tim 2:12 KJV
usury	period		common KJV noun
utterance	period		common KJV noun
uttereth	period		common -eth form
uttering	period		Isa 59:13 KJV
uttermost	period		common KJV adjective
vails	period		variant spelling of veils, KJV usage
vainglory	period		Phil 2:3 KJV compound
vainly	period		Col 2:18 KJV
valiantest	period		Judges 21:10 KJV superlative
variableness	period		James 1:17 KJV
vaunteth	period		1 Cor 13:4 KJV -eth form
venomous	period		Acts 28:4 KJV
verity	period		1 Tim 2:7 KJV, Latinate but common
vestry	period		2 Kings 10:22 KJV
vial	period		common KJV noun (Revelation)
victual	period		common KJV noun
victuals	period		common plural
viler	period		Job 30:8 KJV comparative
villany	period		archaic spelling of villainy, Isa 32:6 KJV
vinedressers	period		common KJV compound
violated	period		Ezek 22:26 KJV
viper's	period		Job 20:16 KJV possessive
virgin's	period		possessive, common
virginity	period		common KJV noun
virtuous	period		Prov 31:10 KJV
virtuously	period		Prov 31:29 KJV
visiteth	period		common -eth form
voluntarily	period		Lev 22:19 marginal, common formation
vomited	period		Jonah 2:10 KJV
vomiteth	period		Lev 18:28 KJV -eth form
vows	period		common KJV noun
wagons	period		Gen 45:19 KJV
wail	period		common KJV verb
wakeneth	period		Isa 50:4 KJV -eth form
wanderers	period		Hos 9:17 KJV
wanderest	period		Song 1:7 KJV -est form
wandereth	period		common -eth form
wanderings	period		Lam 1:7 KJV
warriors	period		Isa 9:5 KJV
washest	period		Job 14:19? common -est form
wasteness	period		Zeph 1:15 KJV coinage
wastes	period		common KJV noun/verb
watcher	period		Dan 4:13 KJV
watchers	period		Dan 4:17 KJV plural
watchman's	period		2 Sam 18:26 KJV possessive
watchtower	period		Isa 21:5 KJV compound
watercourse	period		Job 38:25 KJV compound
waterflood	period		Ps 69:15 KJV compound
waterspouts	period		Ps 42:7 KJV compound
watersprings	period		Ps 107:33 KJV compound
waved	period		common KJV verb
wavereth	period		James 1:6 KJV -eth form
wavering	period		common KJV adjective
waymarks	period		Jer 31:21 KJV compound
wearieth	period		Job 16:7 KJV -eth form
weariness	period		common KJV noun
wearisome	period		Job 7:3 KJV
weaver	period		common KJV noun
weaver's	period		possessive, common
weavest	period		Job? -est form, standard
webs	period		Isa 59:5 KJV
weeds	period		Jonah 2:5 KJV
weighty	period		2 Cor 10:10 KJV
well's	period		possessive, common
wellbeloved	period		common KJV compound
wellfavoured	period		common KJV compound
wellpleasing	period		Phil 4:18 KJV compound
wellspring	period		Prov 16:22 KJV compound
whereinsoever	period		Rom 2:1 KJV -soever compound
whirlwind	period		very common KJV
whirlwinds	period		plural, common
whisperer	period		Prov 16:28 KJV
whithersoever	period		common KJV compound
whore's	period		Jer 3:3 KJV possessive
whoredoms	period		common KJV noun
wideness	period		Ezek 41:10 KJV
widow's	period		possessive, common
widowhood	period		common KJV noun
widows	period		very common
wilily	period		Josh 9:4 KJV adverb
willows	period		common KJV noun
windows	period		very common
windy	period		Ps 55:8 KJV
winebibber	period		Matt 11:19 KJV compound
winebibbers	period		Prov 23:20 KJV plural
winefat	period		Mark 12:1 KJV compound
winepress	period		common KJV compound
winnowed	period		Ruth 3:2 KJV
winnoweth	period		Ruth 3:2 marginal, -eth form
wintered	period		Acts 28:11 KJV
winterhouse	period		Jer 36:22 KJV compound
wiping	period		2 Kings 21:13 KJV
wires	period		Exod 39:3 KJV
withdrawn	period		common KJV
withs	period		Judges 16:7 KJV, variant of withes
wittingly	period		Gen 48:14 KJV
wizard	period		Lev 19:31 KJV
wizards	period		common plural
woeful	period		Jer 17:16 KJV
womankind	period		Lev 18:22 marginal, common formation
wombs	period		common KJV noun
women's	period		possessive plural, common
womenservants	period		Gen 32:5 KJV compound
woof	period		Lev 13:48 KJV
word's	period		possessive, common
work's	period		possessive, common
workfellow	period		Rom 16:21 KJV compound
workman	period		common KJV noun
workmen's	period		2 Kings 22:6 KJV possessive plural
world's	period		common possessive
woundedst	period		Ps 89:10 marginal -est form
wove	period		Judges 16:13 KJV
woven	period		common KJV adjective
wraths	period		Gal 5:20 KJV plural
wreathed	period		Exod 28:14 KJV
wreathen	period		common KJV adjective
wreaths	period		1 Kings 7:17 KJV plural
wronged	period		common KJV verb
wrongeth	period		Prov 8:36 KJV -eth form
year's	period		common possessive
yearned	period		Gen 43:30 KJV
yieldeth	period		common -eth form
yielding	period		common KJV
you-ward	period		2 Cor 1:12 KJV, pattern of us-ward/God-ward
zealously	period		Gal 4:17-18 KJV adverb
